dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,numCoveredRequirments,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,fullreduce,reducedwith,testSuiteReduction,reducePredicates,originalinsertscount,reducedinsertscount,finalinsertscounter,numCoveredReqReduced,originalNumOfNulls,reducedNumOfNulls,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,killed_mutants,total_mutants,mutationScore,reductionTime
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100,1158,126,76,AllOperatorsNoFKANormalisedWithClassifiers,171,183,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,475,469,290,126,39,32,1719,1515,52,6649,9946,100,105,95.24,863
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100,1669,177,24,AllOperatorsNoFKANormalisedWithClassifiers,156,156,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,281,281,123,177,94,52,2098,1316,20,1944,5390,104,104,100,1414
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100,355,38,10,AllOperatorsNoFKANormalisedWithClassifiers,37,45,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,53,53,21,38,65,27,563,116,7,126,821,37,44,84.09,181
SQLite,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100,1131,107,30,AllOperatorsNoFKANormalisedWithClassifiers,119,138,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,229,228,78,107,88,41,1927,754,17,1579,4287,103,120,85.83,1251
SQLite,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100,25466,62,19,AllOperatorsNoFKANormalisedWithClassifiers,76,84,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,137,136,42,62,21,14,3787,398,12,596,4804,43,51,84.31,135
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100,1260,53,33,AllOperatorsNoFKANormalisedWithClassifiers,107,128,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,161,150,85,53,17,15,1010,589,24,1867,3503,53,66,80.3,306
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,18,NA,100,72,18,6,AllOperatorsNoFKANormalisedWithClassifiers,16,21,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,28,28,13,18,27,12,400,61,4,46,521,12,16,75,103
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,63,19,7,AllOperatorsNoFKANormalisedWithClassifiers,12,13,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,44,42,23,19,9,4,433,57,6,46,552,7,7,100,130
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,135,43,15,AllOperatorsNoFKANormalisedWithClassifiers,26,29,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,124,120,54,43,21,10,476,114,11,210,821,19,19,100,118
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,183,37,12,AllOperatorsNoFKANormalisedWithClassifiers,36,42,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,80,79,35,37,34,18,511,134,10,191,856,26,30,86.67,168
SQLite,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,4114,71,27,AllOperatorsNoFKANormalisedWithClassifiers,101,114,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,175,160,63,71,27,17,1500,424,12,943,2889,77,89,86.52,321
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,178,40,4,AllOperatorsNoFKANormalisedWithClassifiers,30,30,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,60,60,23,40,19,10,435,78,5,78,606,20,20,100,130
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,462,90,32,AllOperatorsNoFKANormalisedWithClassifiers,93,101,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,273,271,107,90,76,36,845,422,18,1219,2514,53,56,94.64,403
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,1158,126,76,AllOperatorsNoFKANormalisedWithClassifiers,171,183,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,475,469,290,126,39,32,1654,1661,51,6798,10176,100,105,95.24,745
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,1669,177,24,AllOperatorsNoFKANormalisedWithClassifiers,156,156,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,281,281,123,177,94,52,2085,1353,21,1947,5417,104,104,100,1457
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,355,38,10,AllOperatorsNoFKANormalisedWithClassifiers,37,45,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,53,53,21,38,65,27,619,113,5,130,877,37,44,84.09,224
SQLite,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,1131,107,30,AllOperatorsNoFKANormalisedWithClassifiers,119,138,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,229,228,78,107,88,41,1731,680,18,1387,3827,103,120,85.83,1055
SQLite,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,18892,62,19,AllOperatorsNoFKANormalisedWithClassifiers,76,84,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,137,136,41,62,21,13,3250,349,12,641,4262,43,51,84.31,202
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,1289,53,32,AllOperatorsNoFKANormalisedWithClassifiers,107,128,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,161,150,81,53,15,14,1053,616,18,1534,3232,53,66,80.3,310
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,19,NA,100,72,18,6,AllOperatorsNoFKANormalisedWithClassifiers,16,21,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,28,28,13,18,27,12,418,71,6,53,556,12,16,75,124
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,63,19,7,AllOperatorsNoFKANormalisedWithClassifiers,12,13,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,44,42,23,19,9,4,437,54,5,47,552,7,7,100,130
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,135,43,15,AllOperatorsNoFKANormalisedWithClassifiers,26,29,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,124,120,54,43,21,10,477,121,18,222,849,19,19,100,133
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,183,37,12,AllOperatorsNoFKANormalisedWithClassifiers,36,42,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,80,79,35,37,34,18,481,158,11,201,863,26,30,86.67,137
SQLite,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,23475,71,29,AllOperatorsNoFKANormalisedWithClassifiers,101,114,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,175,159,66,71,28,17,3630,404,13,975,5032,77,89,86.52,414
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,178,40,4,AllOperatorsNoFKANormalisedWithClassifiers,30,30,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,60,60,23,40,19,10,461,86,5,74,636,20,20,100,159
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,462,90,32,AllOperatorsNoFKANormalisedWithClassifiers,93,101,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,273,271,107,90,76,36,768,421,17,1186,2402,53,56,94.64,320
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,1158,126,76,AllOperatorsNoFKANormalisedWithClassifiers,171,183,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,475,469,290,126,39,32,1711,1465,53,6759,10002,100,105,95.24,839
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,1669,177,24,AllOperatorsNoFKANormalisedWithClassifiers,156,156,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,281,281,123,177,94,52,2059,1278,21,1805,5174,104,104,100,1431
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,355,38,10,AllOperatorsNoFKANormalisedWithClassifiers,37,45,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,53,53,21,38,65,27,604,132,5,137,888,37,44,84.09,203
SQLite,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,1131,107,30,AllOperatorsNoFKANormalisedWithClassifiers,119,138,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,229,228,78,107,88,41,1723,768,18,1305,3823,103,120,85.83,1020
SQLite,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,10849,62,19,AllOperatorsNoFKANormalisedWithClassifiers,76,84,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,137,136,41,62,18,13,2511,345,16,575,3458,43,51,84.31,482
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,1294,53,32,AllOperatorsNoFKANormalisedWithClassifiers,107,128,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,161,150,81,53,15,14,884,487,16,1502,2899,53,66,80.3,82
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,20,NA,100,72,18,6,AllOperatorsNoFKANormalisedWithClassifiers,16,21,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,28,28,13,18,27,12,416,65,5,48,542,12,16,75,112
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,63,19,7,AllOperatorsNoFKANormalisedWithClassifiers,12,13,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,44,42,23,19,9,4,441,61,5,50,567,7,7,100,154
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,135,43,15,AllOperatorsNoFKANormalisedWithClassifiers,26,29,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,124,120,54,43,21,10,488,109,11,215,833,19,19,100,163
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,183,37,12,AllOperatorsNoFKANormalisedWithClassifiers,36,42,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,80,79,35,37,34,18,633,186,11,258,1101,26,30,86.67,268
SQLite,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,8245,71,27,AllOperatorsNoFKANormalisedWithClassifiers,101,114,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,175,159,64,71,32,20,2152,436,13,930,3544,77,89,86.52,425
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,178,40,4,AllOperatorsNoFKANormalisedWithClassifiers,30,30,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,60,60,23,40,19,10,445,94,7,68,622,20,20,100,139
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,462,90,32,AllOperatorsNoFKANormalisedWithClassifiers,93,101,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,273,271,107,90,76,36,766,474,17,1220,2487,53,56,94.64,284
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,1158,126,76,AllOperatorsNoFKANormalisedWithClassifiers,171,183,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,475,469,290,126,39,32,1554,1434,53,6614,9668,100,105,95.24,658
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,1669,177,24,AllOperatorsNoFKANormalisedWithClassifiers,156,156,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,281,281,123,177,94,52,1989,1446,20,1845,5309,104,104,100,1287
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,355,38,10,AllOperatorsNoFKANormalisedWithClassifiers,37,45,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,53,53,21,38,65,27,593,128,5,121,857,37,44,84.09,220
SQLite,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,1131,107,30,AllOperatorsNoFKANormalisedWithClassifiers,119,138,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,229,228,78,107,88,41,1782,775,18,1415,4000,103,120,85.83,1100
SQLite,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,6015,62,19,AllOperatorsNoFKANormalisedWithClassifiers,76,84,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,137,136,41,62,18,13,1977,394,16,634,3031,43,51,84.31,516
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,1421,53,32,AllOperatorsNoFKANormalisedWithClassifiers,107,128,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,161,150,81,53,15,14,970,474,18,1598,3071,53,66,80.3,188
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,21,NA,100,72,18,6,AllOperatorsNoFKANormalisedWithClassifiers,16,21,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,28,28,13,18,27,12,431,66,6,49,562,12,16,75,117
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100,63,19,7,AllOperatorsNoFKANormalisedWithClassifiers,12,13,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,44,42,23,19,9,4,405,55,5,46,520,7,7,100,93
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100,135,43,15,AllOperatorsNoFKANormalisedWithClassifiers,26,29,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,124,120,54,43,21,10,499,112,11,230,861,19,19,100,158
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100,183,37,12,AllOperatorsNoFKANormalisedWithClassifiers,36,42,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,80,79,35,37,34,18,495,162,8,205,880,26,30,86.67,140
SQLite,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100,5253,71,27,AllOperatorsNoFKANormalisedWithClassifiers,97,114,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,175,158,62,71,34,21,1711,441,12,1142,3316,73,89,82.02,286
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100,178,40,4,AllOperatorsNoFKANormalisedWithClassifiers,30,30,mutantTiming,TRUE,TRUE,sticcer,fullreduce,FALSE,60,60,23,40,19,10,420,77,5,67,578,20,20,100,124
