identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,IMPAIRED,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnR,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnR,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,33,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
