identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnR,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnR,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
